place_id,name,address,city,province,postal_code,phone,website,category,capacity_min,capacity_max,coordinator_name,coordinator_email,coordinator_phone,venue_type,catering,accommodations,indoor_outdoor,rating,review_count,google_closed,has_weddings_page,weddings_page_url,has_packages,packages,has_pricing,has_testimonials,booking_platform,instagram_handle,wedding_readiness_score,score_reasoning,description,source,scraped_at,enriched_at
ChIJ-YOOBXnxL4gRwl_n-Bu2LFE,The Rustic Ranch Wedding & Event Barn,"11369 Longwoods Rd, Thamesville, ON N0P 2K0, Canada",Thamesville,ON,N0P 2K0,(226) 881-0430,https://www.therusticranchbarn.com/,Wedding Venue,,,,,,barn,unknown,unknown,unknown,4.9,53,no,yes,https://www.therusticranchbarn.com,unknown,,no,unknown,,,95,"The venue name explicitly includes 'Wedding & Event Barn' and the site description states it's a luxury barn wedding venue hosting stress-less weddings since 2016, demonstrating clear wedding specialization.","The Rustic Ranch is a luxury barn wedding venue near Chatham, Ontario, specializing in stress-less weddings since 2016. Original barn venue for couples.",google_places,2026-05-17T23:53:45.666337+00:00,2026-05-18T02:55:02.129378+00:00
ChIJ20Zn9zUBKogRK1YNi9F8wug,The Best Little Wedding Chapel,"517831 Concession 5N, Owen Sound, ON N4K 5W4, Canada",Owen Sound,ON,N4K 5W4,(289) 952-7509,http://www.thebestlittleweddingchapel.com/,Wedding Venue,,,,,,barn,unknown,unknown,both,5,52,no,yes,https://thebestlittleweddingchapel.com/weddings-ceremonies/,yes,"Micro wedding packages focused on affordable, intimate ceremonies",no,no,,@thebestlittleweddingchapel,95,"Dedicated wedding chapel and barn venue with weddings as primary business, micro wedding packages, and clear specialization in intimate ceremonies.","A charming chapel and barn venue in South Georgian Bay specializing in affordable micro weddings and intimate ceremonies for couples seeking a beautiful, unique setting.",google_places,2026-05-17T23:40:40.167324+00:00,2026-05-18T02:19:55.294055+00:00
ChIJ3eaLmH3DOogRXTDx75OMBQc,Kings Landing Events,"455 Seacliff Dr, Kingsville, ON N9Y 2K5, Canada",Kingsville,ON,N9Y 2K5,(647) 971-3042,http://kingslandingevents.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,5,50,no,yes,https://kingslandingevents.com,no,,no,no,,,92,"Premier wedding venue with 'Wedding' in the page title, described as 'premier event venue' at Pelee Island Winery with explicit focus on weddings, elegant space, and impeccable service.",Kings Landing Events at Pelee Island Winery offers an elegant waterfront setting in Kingsville with exquisite cuisine and impeccable service for your wedding.,google_places,2026-05-17T23:53:28.978786+00:00,2026-05-18T02:54:09.160600+00:00
ChIJ2dv_-tA30UwRKu_xFjFla2Y,The Farmstead Weddings & Events,"530 Drive-in Rd, Pembroke, ON K8A 6W4, Canada",Pembroke,ON,K8A 6W4,(613) 401-6958,http://www.thefarmstead.ca/,Wedding Venue,,,,,,farm,unknown,unknown,unknown,4.9,47,no,yes,https://www.thefarmstead.ca/weddings,yes,"Full-weekend, weekday, and seasonal micro-wedding packages available",no,no,,,92,"Premier wedding venue with 'Weddings & Events' in business name, dedicated weddings page, and multiple wedding packages including full-weekend and micro-wedding options clearly marketed.","The Farmstead Weddings & Events offers versatile farm wedding packages including full-weekend celebrations, weekday events, and intimate seasonal micro-weddings.",google_places,2026-05-17T23:45:19.241041+00:00,2026-05-18T02:31:54.963358+00:00
ChIJg093GUol1okRpPSjCxE_0mg,Venue 1906,"34 Victoria Ave, Belleville, ON K8N 1Z4, Canada",Belleville,ON,K8N 1Z4,(613) 902-8130,https://www.venue1906.ca/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.8,46,no,yes,https://www.venue1906.ca/weddings,no,,no,no,,,92,"Dedicated weddings page with venue explicitly branded as 'Wedding & Events Space' in the site title, former church offering both ceremonies and receptions in Belleville, Ontario.","Former church converted into a beautiful banquet hall in Belleville, hosting both ceremonies and receptions. A unique heritage venue perfect for traditional or modern weddings.",google_places,2026-05-18T00:02:13.733360+00:00,2026-05-18T03:18:00.553288+00:00
ChIJn3b7z5qbLIgRWvkuQeBqtd0,Heritage Weddings & Coordinators,"98 St Clair Ave, Hamilton, ON L8M 2N5, Canada",Hamilton,ON,L8M 2N5,(905) 528-3975,http://heritageweddings.ca/,Wedding Venue,,,,,,other,unknown,unknown,unknown,4.7,44,no,yes,http://heritageweddings.ca/,no,,no,no,,,95,The business name 'Heritage Weddings & Coordinators' explicitly identifies this as a dedicated wedding coordination service with weddings as the primary business focus.,Heritage Weddings & Coordinators specializes in wedding planning and coordination services. Professional wedding expertise to help couples plan their perfect day.,google_places,2026-05-17T23:20:40.377532+00:00,2026-05-18T01:21:23.462126+00:00
ChIJk6b8PY4hO4gRk-f1slsaDts,Wedding in the Woods,"1241 S Malden Rd, Essex, ON N9V 2Y7, Canada",Essex,ON,N9V 2Y7,(519) 984-3993,http://www.weddinginthewoods.ca/,Wedding Venue,,,,,,other,unknown,unknown,outdoor,4.7,39,no,yes,http://www.weddinginthewoods.ca/wedding,no,,no,no,,,95,"Premier dedicated wedding venue with 'Wedding' literally in the business name, dedicated weddings page, and metadata describing itself as an enchanting rustic private wedding venue on 30 acres.","Enchanting rustic private wedding venue on 30 acres of natural beauty in Windsor-Essex, 10-20 minutes from Windsor, Tecumseh, Amherstburg, Kingsville and Lasalle.",google_places,2026-05-17T23:52:58.656301+00:00,2026-05-18T02:48:26.016180+00:00
ChIJqwDRmasuO4gRvB5Txay4cJ4,Windsor Weddings,"2418 Central Ave, Windsor, ON N8W 4J3, Canada",Windsor,ON,N8W 4J3,(519) 990-4307,http://www.windsorweddings.ca/,Wedding Venue,,,,,,other,unknown,unknown,unknown,5,38,no,yes,http://www.windsorweddings.ca/,unknown,,no,no,,,95,The business name is literally 'Windsor Weddings' with tagline 'YOUR WEDDING. YOUR WAY. EFFORTLESS.' indicating this is a dedicated wedding service or venue focused entirely on the wedding market.,"Windsor Weddings specializes in creating effortless, personalized wedding experiences. Your wedding, your way—designed to make your special day stress-free.",google_places,2026-05-17T23:53:03.347161+00:00,2026-05-18T02:49:22.419564+00:00
ChIJ-2EIYhZ7LIgR13PFf3F5jCA,Troy Farms,"2438 Hwy 5 W, Troy, ON L0R 2B0, Canada",Hamilton,ON,L0R 2B0,(647) 987-7254,http://www.troyfarms.ca/,Wedding Venue,,500,,,+16479877254,farm,in-house only,yes,both,4.8,28,no,yes,http://www.troyfarms.ca/,no,,yes,yes,,,95,"Premier farm wedding venue with dedicated marketing, instant quote system, multiple event spaces with capacities listed, in-house catering, and overnight lodging.","A beautiful farm wedding venue near the GTA featuring outdoor spaces, the rustic Meadow Pavilion, and elegant Garden Marquee with in-house catering and lodging.",google_places,2026-05-17T23:17:07.489867+00:00,2026-05-18T01:15:26.037201+00:00
ChIJCd3BmDUNzkwRU8T1_M0OB64,Oak & Pines Venue,"3310 Tenth Line Rd, Navan, ON K4B 1H8, Canada",Ottawa,ON,K4B 1H8,,https://oakandpinesvenue.com/,Wedding Venue,,,,,,estate,open to outside caterers,unknown,outdoor,5,28,no,yes,https://oakandpinesvenue.com/,no,,no,no,,,92,"This is a dedicated wedding venue with 193 acres, exclusive rental model, and wedding-focused branding prominently featured in the title and description.",Oak & Pines is a private 193-acre estate venue in Navan/Orleans offering exclusive rental where you can hire your own vendors under prairie skies.,google_places,2026-05-18T00:00:19.054171+00:00,2026-05-18T03:11:19.977529+00:00
ChIJFyALZlzzLogRsK4SbVnOZkE,Brookside Banquet Centre,"99 Brookside St, London, ON N5Z 3J6, Canada",London,ON,N5Z 3J6,(519) 641-4725,http://www.brooksidebanquet.ca/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,3.9,28,no,yes,http://www.brooksidebanquet.ca/,yes,The Pearl and The Opal packages available,no,no,,,92,"Dedicated wedding venue with 'Wedding Venue' in title tag, named packages (Pearl and Opal), multiple sections for weddings, menus, and custom options showing strong wedding focus.","Brookside Banquet Centre is a beautiful London, Ontario banquet hall specializing in weddings and celebrations. Offers customizable packages and menus.",google_places,2026-05-17T23:52:17.193825+00:00,2026-05-18T02:45:56.101731+00:00
ChIJa3uL9k7BKogRS_rogJy4m7w,The Glass Manor - Wedding & Event Venue,"5108 County Road 27 R.R.#1, Cookstown, ON L0L 1L0, Canada",Innisfil,ON,L0L 1L0,(705) 305-8457,https://www.glassmanor.ca/,Wedding Venue,,,,,,estate,unknown,unknown,both,5,27,no,yes,https://www.glassmanor.ca/,unknown,,yes,yes,,,95,"Premier wedding venue with 'Wedding & Event Venue' in business name, dedicated wedding venue SEO, micro venue positioning for intimate weddings, rates page, testimonials section, and 4-acre country estate.",An intimate micro wedding venue on a 4-acre country estate in Innisfil. Country-meets-elegance setting with antique furnishings and picturesque grounds.,google_places,2026-05-17T23:32:30.549380+00:00,2026-05-18T02:01:24.292206+00:00
ChIJx50wMqStLIgR8vifusru7_Q,Martin Estates,"5000 Martin Rd N, Lincoln, ON L3J 1H2, Canada",Lincoln,ON,L3J 1H2,(905) 932-3833,http://www.martinestatesevents.com/,Wedding Venue,,,,,,estate,unknown,unknown,both,5,26,no,yes,http://www.martinestatesevents.com/,no,,no,no,,,92,"Premier wedding venue with weddings featured in title, meta description explicitly mentions weddings and special events, 25-acre estate with historic barn, tent, and farmhouse designed for wedding hosting.","Martin Estates is a family-owned 25-acre estate in Beamsville featuring a historic 150-year-old barn, 40'x60' tent, and charming farmhouse surrounded by orchards.",google_places,2026-05-17T23:13:56.323026+00:00,2026-05-18T01:04:47.639786+00:00
ChIJjU9DvaT3zUwR13PnaEsnK7Q,Ashlar Weddings & Events,"2876 Munster Rd, Ottawa, ON K0A 3P0, Canada",Ottawa,ON,K0A 3P0,(613) 883-8116,https://ashlarottawa.ca/,Wedding Venue,20,55,,,,estate,in-house only,unknown,both,5,20,no,yes,https://ashlarottawa.ca/weddings,yes,All-inclusive micro wedding packages starting at $139/guest,yes,no,,,95,"Premier wedding venue with dedicated weddings page, clear all-inclusive packages, transparent pricing starting at $139/guest, and defined capacity for 20-55 guests with heritage venue positioning.",Heritage venue offering all-inclusive micro wedding packages for 20-55 guests with chef-driven dining and full coordination. Packages start at $139/guest in Ottawa.,google_places,2026-05-18T00:00:16.691220+00:00,2026-05-18T03:10:28.159032+00:00
ChIJJaFSfuVB04kRtVLqSS4DDjk,"Gracewood Estates, Kurtz Orchards","16052 Niagara River Pkwy, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-2937,https://www.kurtzorchards.com/niagara-wed-events/gracewood-estate-wedding/,Wedding Venue,,,,,,estate,unknown,unknown,both,4.6,14,no,yes,https://www.kurtzorchards.com/niagara-wed-events/gracewood-estate-wedding/,no,,no,no,,,92,Dedicated Gracewood Estate wedding page within a known orchard/winery property with clear wedding focus in URL structure and page title.,Gracewood Estate at Kurtz Orchards offers a picturesque Niagara wedding setting surrounded by orchards and vineyards. An elegant estate venue ideal for couples.,google_places,2026-05-17T23:04:40.183388,2026-05-18T00:53:17.894925+00:00
ChIJyysknQqjLogRbD9KaidntoY,Creekside Wedding Ceremony Venue,"295769 29th Line, Lakeside, ON N0M 2G0, Canada",Lakeside,ON,N0M 2G0,(519) 476-2794,http://creeksideweddingvenue.com/,Wedding Venue,,,,,,other,unknown,unknown,outdoor,5,11,no,yes,http://creeksideweddingvenue.com/,no,,no,no,,,95,The venue name itself is 'Creekside Wedding Ceremony Venue' indicating this is a dedicated wedding venue with clear singular focus on wedding ceremonies.,"A dedicated outdoor ceremony venue by the creek. Specialized setting for couples seeking a natural, intimate location to exchange their vows.",google_places,2026-05-17T23:54:37.754913+00:00,2026-05-18T02:59:35.816586+00:00
ChIJ2YfbX1GbJYgRP6a5MRX5en8,Bluewater Weddings Marriage,"1371 Robin Ln, Sarnia, ON N7V 3E6, Canada",Sarnia,ON,N7V 3E6,(519) 332-4800,https://www.bluewaterwed.com/,Wedding Venue,,,,,,other,unknown,unknown,outdoor,5,9,no,yes,https://www.bluewaterwed.com/,no,,no,no,,,95,The venue name and domain itself is 'Bluewater Weddings Marriage' - this is explicitly and exclusively a wedding-focused business.,Bluewater Weddings specializes in creating memorable waterfront wedding celebrations. A dedicated wedding venue focused on bringing your special day to life.,google_places,2026-05-17T23:59:10.445272+00:00,2026-05-18T03:08:01.823607+00:00
ChIJOUB4b_FE04kRzCw6Sll8KsY,"Grandé Ballroom, Americana Resort","8444 Lundy's Ln, Niagara Falls, ON L2H 1H4, Canada",Niagara Falls,ON,L2H 1H4,(905) 356-8444,https://www.americananiagara.com/groups-events,Wedding Venue,,,,,,resort,in-house only,yes,indoor,3.7,7,no,yes,https://www.americananiagara.com/groups-events/weddings,unknown,,no,no,,@americanaresort,92,"Premier resort with dedicated weddings page, clear wedding focus in meta descriptions mentioning elegant décor, fabulous cuisine, and impeccable service specifically for weddings.","Americana Conference Resort & Spa combines elegant décor, fabulous cuisine, and impeccable service to bring your wedding dreams to life in Niagara Falls.",google_places,2026-05-17T23:05:40.722064,2026-05-18T01:01:03.755068+00:00
ChIJf5a2C7bVKogRkb75VLw-mPs,Fox Den Farms Wedding Venue,"13401 Leslie St, Richmond Hill, ON L4E 1A2, Canada",Richmond Hill,ON,L4E 1A2,(647) 444-3268,https://www.foxdenfarmswedding.com/,Wedding Venue,,,,,,farm,unknown,unknown,unknown,5,6,no,yes,https://www.foxdenfarmswedding.com/,no,,no,no,,,92,"The venue name itself is 'Fox Den Farm Weddings' and the domain includes 'wedding', demonstrating this is a dedicated wedding venue with clear focus on the wedding market.",Fox Den Farm Weddings offers a picturesque farm setting for your special day. A charming rural venue dedicated to creating memorable wedding celebrations.,google_places,2026-05-17T23:30:51.357546+00:00,2026-05-18T01:57:33.110562+00:00
ChIJuT-0QCpT04kRrtfTojqxj6Y,Little Barn Co. Weddings,"1923 Seventh Street Louth, St. Catharines, ON L2R 6P9, Canada",St. Catharines,ON,L2R 6P9,,https://www.littlebarncoweddings.ca/,Wedding Venue,,,,,,farm,unknown,nearby,both,5,5,no,yes,https://www.littlebarncoweddings.ca,unknown,,no,unknown,,,95,"Premier wedding venue with 'Weddings' in business name and domain, dedicated website focused exclusively on hosting weddings at a rustic flower farm with barn and full-service amenities.","A rustic flower farm wedding venue in St. Catharines featuring blooming peony fields, a beautiful barn, and full amenities minutes from Niagara wine country.",google_places,2026-05-17T23:11:55.768654+00:00,2026-05-18T01:02:48.191777+00:00
ChIJt2TqMqL5KYgRiyqvyx1dna0,Clockworks Weddings & Events,"457200 8th Concession Rd S, Chatsworth, ON N4K 5N8, Canada",Meaford,ON,N4K 5N8,,https://www.clockworksevents.ca/,Wedding Venue,,,,,,other,unknown,unknown,unknown,5,5,no,yes,https://www.clockworksevents.ca,unknown,,no,unknown,,,95,"The entire website is dedicated to weddings with 'Create Your Dream Wedding Today' as the main title and meta description explicitly stating they specialize in crafting timeless, elegant wedding experiences.","Clockworks in Chatsworth, Ontario specializes in crafting timeless, elegant wedding experiences with meticulous attention to detail for your dream day.",google_places,2026-05-18T00:10:22.040985+00:00,2026-05-18T03:39:40.509604+00:00
ChIJY0_nuwWt1EwRbkeTq1WqxGo,Pondview Estates Wedding Venue,"2440 N Asphodel 5th Line, Norwood, ON K0L 2V0, Canada",Norwood,ON,K0L 2V0,(705) 931-5123,http://www.pondviewestates.com/,Wedding Venue,,,,,,estate,unknown,unknown,outdoor,5,5,no,yes,https://www.pondviewestates.com/weddings,unknown,,no,unknown,,,92,"Dedicated weddings page with SEO-optimized title 'Plan Your Dream Wedding Today' and meta description emphasizing expert planning, decor, and stress-free wedding experiences clearly positions this as a premier wedding venue.",Pondview Estates is a beautiful outdoor wedding venue offering expert planning and stunning decor for your dream celebration. Experience stress-free weddings.,google_places,2026-05-18T00:04:17.211650+00:00,2026-05-18T03:26:59.886828+00:00
ChIJ-zVc1n7RKogRgm5gW8IxqHc,Bancroft Polo Farm Wedding Venue,"16555 Keele St, Kettleby, ON L7B 0G1, Canada",Kettleby,ON,L7B 0G1,(647) 444-3268,https://www.bancroftpolofarmweddings.com/,Wedding Venue,,,,,,farm,unknown,unknown,unknown,5,1,no,yes,https://www.bancroftpolofarmweddings.com,no,,no,no,,,92,"Dedicated wedding venue with 'weddings' in domain name and brand, 130-acre polo farm estate specifically marketed for weddings with professional meta descriptions highlighting its wedding purpose.","A stunning 130-acre polo farm estate in Kettleby, just 30 minutes north of Toronto, offering breathtaking horse country views for weddings and celebrations.",google_places,2026-05-17T23:32:32.353716+00:00,2026-05-18T02:01:37.655165+00:00
ChIJxd54n3cP0kwRsu5ccpYcWNA,The Ranch Weddings and Events,"7109 County Rd 29, Carleton Place, ON K7C 3P1, Canada",Carleton Place,ON,K7C 3P1,(613) 695-7123,https://www.ranchweddingsandevents.ca/,Wedding Venue,,,,,,barn,unknown,unknown,unknown,5,1,no,yes,https://www.ranchweddingsandevents.ca/,no,,no,no,,,92,"The venue name itself is 'Ranch Weddings & Events' with weddings prominently featured in the business name and domain, indicating a dedicated wedding venue.",A ranch-style wedding and events venue offering a rustic setting for your celebration. Perfect for couples seeking a countryside atmosphere for their special day.,google_places,2026-05-18T00:07:31.690705+00:00,2026-05-18T03:33:09.061990+00:00
ChIJjQQolqwTL4gRVqfds2488_I,Fallowfield Estate,"7129 Arkona Rd, Arkona, ON N0M 1B0, Canada",Arkona,ON,N0M 1B0,(519) 466-1177,http://fallowfieldestate.ca/,Wedding Venue,,,,,,estate,in-house only,unknown,both,5,1,no,yes,http://fallowfieldestate.ca/,unknown,,no,unknown,,,95,"Premier wedding venue with dedicated focus evident in page title mentioning tent and barn wedding reception venue, catering, event planning, and DJs for weddings.","A romantic barn and tent wedding venue in Fallowfield featuring rustic charm with modern interiors. Full-service estate offering catering, event planning, and entertainment.",google_places,2026-05-17T23:59:14.899400+00:00,2026-05-18T03:08:37.768638+00:00
ChIJ7ZT_-gPjL4gRwly2jSFa0Qo,Meadowcroft Estate,"9255 Old Street Line, Blenheim, ON N0P 1A0, Canada",Blenheim,ON,N0P 1A0,(519) 355-9990,https://meadowcroftestate.com/,Wedding Venue,,,,,,estate,unknown,unknown,unknown,,,no,yes,https://www.meadowcroftestate.com/weddings,yes,"Packages for elopements, micro weddings, and small weddings",no,no,,,92,"Dedicated weddings page with clear focus on elopements, micro weddings, and small weddings, mentions packages and services, and is branded as an estate venue.","Meadowcroft Estate specializes in intimate celebrations with scenic settings perfect for elopements, micro weddings, and small gatherings.",google_places,2026-05-17T23:54:05.299995+00:00,2026-05-18T02:57:36.753854+00:00
ChIJnSXAiWP8KYgRQCgSiKDdJ6M,Wedding on the Bay,"1800 2nd Ave E, Owen Sound, ON N4K 5R1, Canada",Owen Sound,ON,N4K 5R1,(866) 719-9200,http://weddingsonthebay.ca/,Wedding Venue,,,,,,hotel,unknown,yes,unknown,,,no,yes,http://weddingsonthebay.ca/wedding-packages,yes,"Wedding packages available, customizable options",no,no,,@bestwesterninnonthebay,92,"Dedicated wedding website with packages page, hotel venue with accommodations, waterfront location, and clear wedding focus in branding and meta content.",Waterfront hotel venue in Owen Sound offering customizable wedding packages on Georgian Bay. Features on-site accommodations and elegant lakeside setting.,google_places,2026-05-18T00:10:27.635272+00:00,2026-05-18T03:40:22.101798+00:00
